stu_id,year,dept,feedback,sentiment
21107027,SE,AI/ML,The course was well-organized and the assignments helped me to solidify my understanding of the concepts.,1
21107028,SE,AI/ML,"I found the course material to be interesting and the instructor was knowledgeable, but the assignments were too difficult for me.",-1
21107029,SE,AI/ML,"The course was informative and engaging, and I appreciated the real-world examples used throughout.",1
21107030,SE,AI/ML,"I found the course to be too fast-paced for me, which made it difficult to keep up with the material.",-1
21107031,SE,AI/ML,"The instructor was knowledgeable and approachable, and I appreciated the personalized feedback provided on assignments.",1
21107032,SE,AI/ML,"The course was well-structured and the instructor was engaging, but I struggled with some of the more advanced concepts.",0
21107033,SE,AI/ML,"The course was challenging but well-designed, and I appreciated the opportunity to apply the concepts learned to real-world problems.",1
21107034,SE,AI/ML,"The instructor was knowledgeable and approachable, and I appreciated the emphasis on practical applications of machine learning.",1
21107035,SE,AI/ML,"The course was interesting and informative, but I found some of the concepts to be too abstract for me to fully understand.",0
21107036,SE,AI/ML,"The course was well-organized and the assignments were challenging but manageable, which helped me to learn the material more effectively.",1
21107037,SE,AI/ML,"I struggled with some of the assignments, but the instructor was always available to provide feedback and support.",0
21107038,SE,AI/ML,"The course was a bit too theoretical for my liking, but I still learned a lot about machine learning.",0
21107039,SE,AI/ML,"The instructor was knowledgeable and engaging, and I appreciated the opportunity to work on real-world projects.",1
21107040,SE,AI/ML,"The course was well-designed and the instructor was approachable, but I found some of the material to be too challenging for me to fully grasp.",0
21107041,SE,AI/ML,"The course was informative and well-structured, and I appreciated the opportunity to learn about different machine learning algorithms.",1
21107042,SE,AI/ML,"The instructor was knowledgeable and supportive, but I found the course material to be too complex for me to fully understand.",-1
21107043,SE,AI/ML,"The course was engaging and informative, but I struggled with some of the concepts covered in the course.",0
21107044,SE,AI/ML,"The instructor was knowledgeable and approachable, and I appreciated the emphasis on practical applications of machine learning.",1
21107045,SE,AI/ML,"The course was well-designed and the assignments were challenging but manageable, which helped me to learn the material more effectively.",1
21107046,SE,AI/ML,"The instructor was knowledgeable and approachable, and I appreciated the opportunity to work on real-world projects.",1
21107047,SE,AI/ML,"The course was informative and well-structured, and I appreciated the opportunity to learn about different machine learning algorithms.",1
21107048,SE,AI/ML,"The instructor was engaging and knowledgeable, and I appreciated the interactive nature of the course.",1
21107049,SE,AI/ML,"The course was challenging but rewarding, and I feel like I learned a lot about machine learning.",1
21107050,SE,AI/ML,"I struggled with some of the material, but the instructor was always available to provide additional support.",0
21107051,SE,AI/ML,"The course was well-organized and the assignments helped me to solidify my understanding of the concepts.",1
21107052,SE,AI/ML,"I found the course material to be interesting and the instructor was knowledgeable, but the assignments were too difficult for me.",-1
21107053,SE,AI/ML,"The course was informative and engaging, and I appreciated the real-world examples used throughout.",1
21107054,SE,AI/ML,"I found the course to be too fast-paced for me, which made it difficult to keep up with the material.",-1
21107055,SE,AI/ML,"The instructor was knowledgeable and approachable, and I appreciated the personalized feedback provided on assignments.",1
21107056,SE,AI/ML,"The course was well-structured and the instructor was engaging, but I struggled with some of the more advanced concepts.",0
21107057,SE,AI/ML,"The course was challenging but well-designed, and I appreciated the opportunity to apply the concepts learned to real-world problems.",1
21107058,SE,AI/ML,"The instructor was knowledgeable and approachable, and I appreciated the emphasis on practical applications of machine learning.",1
21107059,SE,AI/ML,"The course was interesting and informative, but I found some of the concepts to be too abstract for me to fully understand.",0
21107060,SE,AI/ML,"The course was well-organized and the assignments were challenging but manageable, which helped me to learn the material more effectively.",1
21107061,SE,AI/ML,"I struggled with some of the assignments, but the instructor was always available to provide feedback and support.",0
21107062,SE,AI/ML,"The course was a bit too theoretical for my liking, but I still learned a lot about machine learning.",0
21107063,SE,AI/ML,"The instructor was knowledgeable and engaging, and I appreciated the opportunity to work on real-world projects.",1
21107064,SE,AI/ML,"The course was well-designed and the instructor was approachable, but I found some of the material to be too challenging for me to fully grasp.",0
21107065,SE,AI/ML,"The course was informative and well-structured, and I appreciated the opportunity to learn about different machine learning algorithms.",1
21107066,SE,AI/ML,"The instructor was knowledgeable and supportive, but I found the course material to be too complex for me to fully understand.",-1
21107067,SE,AI/ML,"The course was engaging and informative, but I struggled with some of the concepts covered in the course.",0
21107068,SE,AI/ML,"The instructor was knowledgeable and engaging, and I appreciated the opportunity to learn about the basics of AI.",1
21107069,SE,AI/ML,"The course was well-structured and the instructor was approachable, but I found some of the material to be too advanced for me.",0
21107070,SE,AI/ML,"The course was informative and engaging, and I appreciated the real-world examples used throughout.",1
21107071,SE,AI/ML,"The instructor was knowledgeable and supportive, and I appreciated the opportunity to apply the concepts learned in class to real-world problems.",1
21107072,SE,AI/ML,"The course was well-organized and the assignments were challenging but manageable, which helped me to learn the material more effectively.",1
21107073,SE,AI/ML,"I struggled with some of the material, but the instructor was always available to provide additional support and guidance.",0
21107074,SE,AI/ML,"The course was interesting and informative, but I found some of the concepts to be too abstract for me to fully grasp.",0
21107075,SE,AI/ML,"The instructor was knowledgeable and approachable, and I appreciated the personalized feedback provided on assignments.",1
21107076,SE,AI/ML,"The course was well-structured and the instructor was engaging, but I found some of the more advanced concepts to be challenging.",0
21107077,SE,AI/ML,"The course was informative and well-designed, and I appreciated the opportunity to apply the concepts learned in class to real-world problems.",1
21107078,SE,AI/ML,"The instructor was knowledgeable and approachable, and I appreciated the emphasis on practical applications of AI.",1
21107079,SE,AI/ML,"The course was interesting and engaging, but I struggled with some of the more technical aspects of AI.",0
21107080,SE,AI/ML,"The course was challenging but rewarding, and I feel like I learned a lot about the basics of AI.",1
21107081,SE,AI/ML,"I found the course material to be interesting and the instructor was knowledgeable, but the assignments were too difficult for me.",-1
21107082,SE,AI/ML,"The course was well-organized and the assignments helped me to solidify my understanding of the concepts.",1
21107083,SE,AI/ML,"I struggled with some of the material, but the instructor was always available to provide additional support and guidance.",0
21107084,SE,AI/ML,"The course was informative and engaging, and I appreciated the real-world examples used throughout.",1
21107085,SE,AI/ML,"The instructor was knowledgeable and approachable, and I appreciated the opportunity to work on real-world projects.",1
21107086,SE,AI/ML,"The course was well-designed and the instructor was engaging, but I found some of the material to be too challenging for me to fully grasp.",0
21107087,SE,AI/ML,"The course was interesting and informative, but I struggled with some of the more technical aspects of AI.",0
21107088,SE,AI/ML,"The instructor was knowledgeable and supportive, and I appreciated the opportunity to apply the concepts learned in class to real-world problems.",1
21107089,SE,AI/ML,"The instructor was knowledgeable and engaging, and I appreciated the opportunity to learn about different networking protocols.",1
21107090,SE,AI/ML,"The course was informative and well-structured, and I appreciated the hands-on experience gained through lab assignments.",1
21107091,SE,AI/ML,"The instructor was approachable and supportive, and I appreciated the personalized feedback provided on assignments.",1
21107092,SE,AI/ML,"The course was well-designed and the instructor was engaging, but I found some of the material to be too challenging for me to fully grasp.",0
21107093,SE,AI/ML,"I struggled with some of the concepts covered in the course, but the instructor was always available to provide additional support.",-1
21107094,SE,AI/ML,"The course was interesting and informative, and I appreciated the emphasis on real-world networking scenarios.",1
21107095,SE,AI/ML,"The instructor was knowledgeable and supportive, and I appreciated the opportunity to apply the concepts learned to real-world problems.",1
21107096,SE,AI/ML,"The lab assignments were challenging but rewarding, and I appreciated the opportunity to apply the concepts learned in class.",1
21107097,SE,AI/ML,"The instructor was engaging and approachable, and I appreciated the interactive nature of the course.",1
21107098,SE,AI/ML,"The material covered in the course was very relevant to my interests, and I appreciated the real-world examples provided by the instructor.",1
21107099,SE,AI/ML,"I struggled with some of the more technical aspects of the course, but the instructor was always available to provide additional support and clarify concepts.",0
21107100,SE,AI/ML,"The course was well-organized and the instructor was knowledgeable, and I appreciated the opportunity to work with my classmates on group projects.",1
21107101,SE,AI/ML,"The concepts covered in the course were very interesting, but I found some of the assignments to be too challenging for me to complete on my own.",0
21107102,SE,AI/ML,"The instructor was approachable and helpful, and I appreciated the opportunity to apply the concepts learned in class to real-world problems.",1
21107103,SE,AI/ML,"The course was well-structured and the instructor was engaging, but I found some of the material to be too technical for me to fully understand.",0
21107104,SE,AI/ML,"The lab assignments were challenging but rewarding, and I appreciated the opportunity to work with my classmates on group projects.",1
21107105,SE,AI/ML,"The instructor was knowledgeable and approachable, and I appreciated the opportunity to ask questions and seek clarification on difficult concepts.",1
21107106,SE,AI/ML,"The course was very relevant to my interests and career goals, and I appreciated the hands-on experience gained through lab assignments.",1
21107107,SE,AI/ML,"The instructor was engaging and knowledgeable, and I appreciated the real-world examples provided in class.",1
21107108,SE,AI/ML,"The course was well-designed and the instructor was approachable and supportive, but I found some of the material to be too challenging for me to fully grasp.",0
21107109,SE,AI/ML,"The concepts covered in the course were very interesting, but I struggled with some of the technical aspects of the material.",0
21107110,SE,AI/ML,The Networking session was very informative.,1
21107111,SE,AI/ML,The instructor had great knowledge about Networking.,1
21107112,SE,AI/ML,The Networking session could have been more engaging.,-1
21107113,SE,AI/ML,The Networking session was too basic for my level.,-1
21107114,SE,AI/ML,The Networking session was a good introduction to the topic.,1
21107115,SE,AI/ML,I found the Networking session to be well-organized and well-presented.,1
21107116,SE,AI/ML,The Networking session was helpful in clarifying some of my doubts.,0
21107117,SE,AI/ML,The instructor was very engaging during the Networking session.,1
21107118,SE,AI/ML,I enjoyed the Networking session and learned a lot.,1
21107119,SE,AI/ML,The Networking session was not what I expected.,-1
21107120,SE,AI/ML,The Networking session was too fast-paced.,-1
21107121,SE,AI/ML,I found the Networking session to be a good balance of theory and practice.,1
21107122,SE,AI/ML,The Networking session was not very useful for my needs.,-1
21107123,SE,AI/ML,The Networking session provided a good overview of the topic.,1
21107124,SE,AI/ML,The instructor could have provided more real-world examples in the Networking session.,-1
21107125,SE,AI/ML,The Networking session was too technical for my level.,-1
21107126,SE,AI/ML,The Networking session was very practical and hands-on.,1
21107127,SE,AI/ML,The Networking session was well-structured and easy to follow.,1
21107128,SE,AI/ML,The Networking session was too basic for my needs.,-1
21107129,SE,AI/ML,The instructor was very approachable and willing to help during the Networking session.,1
21107130,SE,AI/ML,I found the Networking session to be a bit disorganized.,-1
21107131,SE,AI/ML,The Networking session was a good refresher on some of the basics.,1
21107132,SE,AI/ML,The Networking session was not very interactive.,0
21107133,SE,AI/ML,The Networking session was very helpful in clarifying some of my doubts.,1
21107134,SE,AI/ML,The Networking session was not very engaging.,-1
21107135,SE,AI/ML,The instructor provided good explanations during the Networking session.,1
21107136,SE,AI/ML,The Networking session was too advanced for my level.,-1
21107137,SE,AI/ML,The Networking session was a bit too theoretical for my needs.,0
21107138,SE,AI/ML,The Networking session was very relevant to my field of study.,1
21107139,SE,AI/ML,The Networking session could have been more focused.,-1
21107140,SE,AI/ML,The instructor was very knowledgeable and experienced in the Networking field.,1
21107141,SE,AI/ML,I found the Networking session to be a bit repetitive.,0
21107142,SE,AI/ML,"The session was informative and well-structured.",1
21107143,SE,AI/ML,"I didn't find the session very useful.",-1
21107144,SE,AI/ML,"The instructor was very knowledgeable and engaging.",1
21107145,SE,AI/ML,"The content was too basic and didn't cover enough topics.",-1
21107146,SE,AI/ML,"I learned a lot from the session and found it engaging.",1
21107147,SE,AI/ML,"The pace of the session was too fast for me to keep up.",-1
21107148,SE,AI/ML,"The session was well-organized and easy to follow.",1
21107149,SE,AI/ML,"I didn't find the content very interesting.",-1
21107150,SE,AI/ML,"The instructor was very clear and explained concepts well.",1
21107151,SE,AI/ML,The session was very informative and gave me a lot of insights into the current trends in the field.,1
21107152,SE,AI/ML,"The speaker was knowledgeable and engaging, and I learned a lot from the presentation.",1
21107153,SE,AI/ML,I appreciated the opportunity to attend the session and learn about what's next for data analysts and scientists.,1
21107154,SE,AI/ML,"The session was a bit too technical for my level of understanding, but I still found it interesting.",0
21107155,SE,AI/ML,"I didn't find the presentation particularly engaging, but I did learn some useful information.",0
21107156,SE,AI/ML,"The speaker seemed unprepared and stumbled through their presentation, which made it difficult to follow.",-1
21107157,SE,AI/ML,"I found the session to be a bit too broad and not particularly focused on the topic at hand.",-1
21107158,SE,AI/ML,"While the presentation was well-prepared, I didn't feel like I learned anything particularly new or interesting.",0
21107159,SE,AI/ML,The speaker seemed to be more interested in promoting their own work than providing useful insights into the field.,-1
21107160,SE,AI/ML,"Overall, the session was well-organized and provided some interesting perspectives on what's next for data analysts and scientists.",0
21107161,SE,AI/ML,"I appreciated the speaker's enthusiasm for the topic, which made the session more engaging.",1
21107162,SE,AI/ML,"While the session was informative, I would have liked to see more practical examples or case studies.",0
21107163,SE,AI/ML,"The presenter seemed to be more interested in technical jargon than explaining the concepts in a way that was accessible to everyone.",-1
21107164,SE,AI/ML,"I found the session to be a bit too basic for my level of understanding, but it could be useful for those who are new to the field.",0
21107165,SE,AI/ML,"The session was well-structured and provided a good overview of what's next for data analysts and scientists.",1
21107166,SE,AI/ML,The presenter seemed to be rushing through the slides and didn't leave much time for questions or discussion.,-1
21107167,SE,AI/ML,"While the presentation was interesting, I didn't feel like it provided enough practical insights into the field.",0
21107168,SE,AI/ML,I appreciated the presenter's use of real-world examples and case studies to illustrate the concepts.,1
21107169,SE,AI/ML,The session was a bit too focused on theoretical concepts and didn't provide enough practical advice for those working in the field.,0
21107170,SE,AI/ML,"Overall, I found the session to be engaging and informative, and I would recommend it to others interested in the field.",1
21107171,SE,AI/ML,"I found the presenter to be condescending and dismissive of questions from the audience, which made the session uncomfortable.",-1
21107172,SE,AI/ML,"While the session was well-structured, I would have liked to see more discussion and interaction with the audience.",0
21107173,SE,AI/ML,"The presenter seemed to be rushing through the slides and did not seem interested in answering the doubts and queries of the students.",-1
21107174,SE,AI/ML,"The session was quite boring and did not offer any new insights. I feel like I wasted my time attending it.",-1
21107175,SE,AI/ML,"I was really looking forward to this session but it did not meet my expectations. The speaker lacked energy and the content was not very engaging.",-1
21107176,SE,AI/ML,"The session was informative but I feel like the speaker could have presented the content in a more engaging way. Overall, it was an average experience for me.",0
21107177,SE,AI/ML,"I was disappointed with the session as it did not provide any practical insights or examples. The speaker was not very interactive either.",-1
21107178,SE,AI/ML,"I appreciated the effort put into the session, but unfortunately, I did not find it very useful. The content was too basic and not tailored towards data analysts and data scientists.",-1
21107179,SE,AI/ML,"The session was okay. I didn't learn anything new, but it was a good refresher on some of the concepts I already knew.",0
21107180,SE,AI/ML,"I enjoyed the session and found it to be informative. However, I wish the speaker had shared more practical examples to help us understand the concepts better.",1
21107181,SE,AI/ML,"The speaker was knowledgeable and presented the content in an engaging way. I appreciate the effort put into the session and learned a few new things.",1
21107182,SE,AI/ML,"I was really impressed with the session and found it to be very informative. The speaker was engaging and shared practical examples that helped me understand the concepts better.",1
21107183,SE,AI/ML,"The session was average for me. While the speaker had good knowledge on the topic, the content was not tailored towards data analysts and data scientists specifically.",0
21107184,SE,AI/ML,"I found the session to be too basic for my level of understanding. It would have been helpful if the speaker had covered more advanced topics.",-1
21107185,SE,AI/ML,"The session was useful and informative, but I wish the speaker had allocated more time for Q&A. I had a few questions but there wasn't enough time to ask them.",0
21107186,SE,AI/ML,"The speaker was knowledgeable and presented the content in a clear and concise manner. I appreciate the effort put into the session and learned a few new things.",1
21107187,SE,AI/ML,"The session was not very engaging and I found myself losing interest halfway through. The speaker could have used more interactive methods to keep us engaged.",-1
21107188,SE,AI/ML,"The content covered in the session was not very relevant to my area of work, but I appreciate the effort put into the session.",0
21107189,SE,AI/ML,"The session was a bit too advanced for me and I found it hard to keep up with the speaker. It would have been helpful if the content was tailored towards beginners as well.",-1
21107190,SE,AI/ML,"I found the session to be informative and useful, but the speaker could have allocated more time for hands-on exercises to help us apply the concepts better.",0
21107191,SE,AI/ML,"The session was not very helpful. I didn't learn anything new.",-1
21107192,SE,AI/ML,"The speaker was not very engaging and made the session feel boring.",-1
21107193,SE,AI/ML,"The topic was interesting, but the presentation was lacking in depth.",0
21107194,SE,AI/ML,"The speaker was knowledgeable and presented the material well.",1
21107195,SE,AI/ML,"The session could have been more interactive and engaging.",-1
21107196,SE,AI/ML,"I found the information presented to be confusing and unclear.",-1
21107197,SE,AI/ML,"The session was too short to cover the topic in sufficient detail.",0
21107198,SE,AI/ML,"The speaker provided useful insights and examples to illustrate the topic.",1
21107199,SE,AI/ML,"The presentation lacked visual aids and was difficult to follow.",-1
21107200,SE,AI/ML,"I appreciated the speaker's enthusiasm, but the content was not very relevant to me.",0
22101001,FE,CIVIL,"The lectures were very informative and helpful",1
22101002,FE,CIVIL,"The assignments were challenging but doable",0
22101003,FE,CIVIL,"The professor didn't give enough feedback on our work", -1
22101004,FE,CIVIL,"The course material was too difficult to understand", -1
22101005,FE,CIVIL,"The class discussions were interesting and engaging", 1
22101006,FE,CIVIL,"The workload was manageable and well-balanced", 1
22101007,FE,CIVIL,"The professor was knowledgeable and approachable", 1
22101008,FE,CIVIL,"The class schedule was convenient and easy to follow", 1
22101009,FE,CIVIL,"The course didn't cover enough practical applications of the material", -1
22101010,FE,CIVIL,"The exams were fair and accurately reflected the course material", 1
22101011,FE,CIVIL,"The textbooks were well-written and helpful", 1
22101012,FE,CIVIL,"The course was disorganized and poorly managed", -1
22101013,FE,CIVIL,"The professor didn't seem to care about the students' progress", -1
22101014,FE,CIVIL,"The assignments were too easy and didn't challenge me enough", 0
22101015,FE,CIVIL,"The course was interesting and informative", 1
22101016,FE,CIVIL,"The class was too large and impersonal", -1
22101017,FE,CIVIL,"The professor was unclear in their explanations", -1
22101018,FE,CIVIL,"The course was well-structured and easy to follow", 1
22101019,FE,CIVIL,"The class was too noisy and distracting", -1
22101020,FE,CIVIL,"The professor was approachable and helpful", 1
22101021,FE,CIVIL,"The course was too theoretical and didn't have enough real-world applications", -1
22101022,FE,CIVIL,"The exams were too difficult and didn't accurately reflect the course material", -1
22101023,FE,CIVIL,"The textbooks were outdated and not very helpful", -1
22101024,FE,CIVIL,"The course was challenging but rewarding", 1
22101025,FE,CIVIL,"The professor was engaging and made the material interesting", 1
22101026,FE,CIVIL,"The class discussions were unproductive and uninteresting", -1
22101027,FE,CIVIL,"The workload was too heavy and unmanageable", -1
22101028,FE,CIVIL,"The course was well-paced and not too fast or too slow", 1
22101029,FE,CIVIL,"The professor was disorganized and unprepared", -1
22101030,FE,CIVIL,"The course was too easy and didn't challenge me enough", 0
22101031,FE,CIVIL,"The assignments were poorly designed and not very helpful", -1
22101032,FE,CIVIL,"The professor was condescending and dismissive of students' questions", -1
22101033,FE,CIVIL,"The course was informative but not very interesting", 0
22101034,FE,CIVIL,"The professor was approachable and always willing to help", 1
22101035,FE,CIVIL,"The course material was outdated and not very relevant", -1
22101036,FE,CIVIL,"The class was too early in the morning and difficult to attend", -1
22101037,FE,CIVIL,"The professor was knowledgeable but didn't explain things well", -1
22101038,FE,CIVIL,"The course was well-designed and challenging", 1
22101039,FE,CIVIL,"The workload was too heavy and unmanageable", -1
22101040,FE,CIVIL,"The professor was engaging and made the material interesting", 1
22101041,FE,CIVIL,"The assignments were helpful and informative", 1
22101042,FE,CIVIL,"The class was too large and impersonal", -1
22101043,FE,CIVIL,"The professor was approachable and always available for questions", 1
22101044,FE,CIVIL,"The course was well-organized and easy to follow", 1
22101045,FE,CIVIL,"The workload was well-balanced and manageable", 1
22101046,FE,CIVIL,"The professor was disorganized and often changed the schedule", -1
22101047,FE,CIVIL,"The course was too theoretical and didn't have enough practical applications", -1
22101048,FE,CIVIL,"The exams were too difficult and not accurately reflective of the course material", -1
22101049,FE,CIVIL,"The professor was knowledgeable and approachable", 1
22101050,FE,CIVIL,"The class discussions were interesting and productive", 1
22101051,FE,CIVIL,"The assignments were too easy and didn't challenge me enough", 0
22101052,FE,CIVIL,"The course was informative and interesting", 1
22101053,FE,CIVIL,"The class was too noisy and distracting", -1
22101054,FE,CIVIL,"The professor was engaging and made the material relevant", 1
22101055,FE,CIVIL,"The workload was too heavy and not well-balanced", -1
22101056,FE,CIVIL,"The course was poorly structured and difficult to follow", -1
22101057,FE,CIVIL,"The exams were fair and accurately reflected the course material", 1
22101058,FE,CIVIL,"The professor was dismissive of students' questions and concerns", -1
22101059,FE,CIVIL,"The course was too easy and didn't challenge me enough", 0
22101060,FE,CIVIL,"The assignments were too difficult and not helpful", -1
22101061,FE,CIVIL,"The class was too long and difficult to stay focused", -1
22101062,FE,CIVIL,"The professor was knowledgeable but not very approachable", 0
22101063,FE,CIVIL,"The course was well-paced and not too fast or too slow", 1
22101064,FE,CIVIL,"The workload was well-balanced and manageable", 1
22101065,FE,CIVIL,"The professor was engaging and made the material easy to understand", 1
22101066,FE,CIVIL,"The course was interesting and informative", 1
22101065,FE,CIVIL,"The workload was challenging but manageable", 0
22101066,FE,CIVIL,"The course was well-taught and easy to follow", 1
22101067,FE,CIVIL,"The professor was knowledgeable but not very engaging", 0
22101068,FE,CIVIL,"The class discussions were productive but not very interesting", 0
22101069,FE,CIVIL,"The assignments were too repetitive and not very helpful", -1
22101070,FE,CIVIL,"The course was well-designed but could have been more challenging", 0
22101071,FE,CIVIL,"The professor was approachable and helpful", 1
22101072,FE,CIVIL,"The workload was too heavy and not well-balanced", -1
22101073,FE,CIVIL,"The course material was interesting but not very relevant to real-world applications", 0
22101074,FE,CIVIL,"The class was too large and not very personalized", -1
22101075,FE,CIVIL,"The professor was knowledgeable and approachable", 1
22101076,FE,CIVIL,"The course was well-structured and easy to follow", 1
22101077,FE,CIVIL,"The workload was manageable but could have been more challenging", 0
22101078,FE,CIVIL,"The professor was engaging and made the material relevant to real-world applications", 1
22101079,FE,CIVIL,"The course was too theoretical and not enough practical applications", -1
22101080,FE,CIVIL,"The assignments were too easy and not very helpful", 0
22101081,FE,CIVIL,"The class was too early in the morning and difficult to attend", -1
22101082,FE,CIVIL,"The professor was knowledgeable but could have been more engaging", 0
22101083,FE,CIVIL,"The course was well-taught and informative", 1
22101084,FE,CIVIL,"The workload was manageable but could have been more well-balanced", 0
22101085,FE,CIVIL,"The professor was approachable and always willing to answer questions", 1
22101086,FE,CIVIL,"The course was interesting but could have been more challenging", 0
22101087,FE,CIVIL,"The class discussions were interesting but could have been more productive", 0
22101088,FE,CIVIL,"The assignments were too difficult and not very helpful", -1
22101089,FE,CIVIL,"The course was well-organized and easy to follow", 1
22101090,FE,CIVIL,"The workload was too heavy and not well-balanced", -1
22101091,FE,CIVIL,"The professor was knowledgeable and approachable", 1
22101092,FE,CIVIL,"The course material was interesting but could have been more relevant to real-world applications", 0
22101093,FE,CIVIL,"The class was too large and impersonal", -1
22101094,FE,CIVIL,"The professor was engaging and made the material easy to understand", 1
22101095,FE,CIVIL,"The course was informative but could have been more challenging", 0
22101096,FE,CIVIL,"The workload was well-balanced and manageable", 1
22101097,FE,CIVIL,"The professor was knowledgeable but not very approachable", -1
22101098,FE,CIVIL,"The course was well-structured but could have been more interesting", 0
22101099,FE,CIVIL,"The workload was manageable but could have been more well-balanced", 0
22101100,FE,CIVIL,"The professor was approachable and always willing to help", 1

Blockchain
22102001,FE,COMPS,"The Blockchain session was very informative and engaging.",1
22102002,FE,COMPS,"I found the Blockchain session to be quite confusing and uninteresting.",-1
22102003,FE,COMPS,"The Blockchain session was okay, but I wish it had covered more advanced topics.",0
22102004,FE,COMPS,"I really enjoyed the Blockchain session, it exceeded my expectations.",1
22102005,FE,COMPS,"The Blockchain session was a bit too technical for me, but I still learned a lot.",0
22102006,FE,COMPS,"I didn't understand much of what was covered in the Blockchain session, it was too complex for me.",-1
22102007,FE,COMPS,"The Blockchain session was very useful, it gave me a good understanding of the topic.",1
22102008,FE,COMPS,"I already knew most of what was covered in the Blockchain session, so I didn't find it very helpful.",0
22102009,FE,COMPS,"The Blockchain session was a bit boring, but the presenter did a good job.",0
22102010,FE,COMPS,"I found the Blockchain session to be quite interesting, and it made me want to learn more about the topic.",1
22102011,FE,COMPS,"The Blockchain session was too basic, I wish it had covered more advanced concepts.",-1
22102012,FE,COMPS,"I enjoyed the Blockchain session and learned a lot, but it was a bit too long.",0
22102013,FE,COMPS,"The Blockchain session was well-structured and easy to follow.",1
22102014,FE,COMPS,"I didn't expect to like the Blockchain session, but it turned out to be really engaging.",1
22102015,FE,COMPS,"The Blockchain session was not very relevant to my interests, but I can see why others might find it useful.",0
22102016,FE,COMPS,"I had some prior knowledge of Blockchain, but the session still taught me some new things.",1
22102017,FE,COMPS,"The Blockchain session was too fast-paced, I couldn't keep up with everything that was covered.",-1
22102018,FE,COMPS,"I found the Blockchain session to be quite dry and unengaging.",-1
22102019,FE,COMPS,"The Blockchain session was well-presented and informative, but a bit too technical for me.",0
22102020,FE,COMPS,"I was impressed by how much I learned in the Blockchain session, it was a great use of my time.",1
22102021,FE,COMPS,"The Blockchain session was very basic, I already knew most of what was covered.",0
22102022,FE,COMPS,"I didn't enjoy the Blockchain session very much, it felt like a waste of time.",-1
22102023,FE,COMPS,"The Blockchain session was interesting, but I wish it had covered more real-world applications.",0
22102024,FE,COMPS,"I didn't understand much of what was covered in the Blockchain session, it was too technical for me.",-1
22102025,FE,COMPS,"The Blockchain session was well-structured and informative, I enjoyed it.",1
22102026,FE,COMPS,"The Introduction to Blockchain session was very informative, and I learned a lot.",1
22102027,FE,COMPS,"I found the Introduction to Blockchain session to be quite engaging and well-presented.",1
22102028,FE,COMPS,"The Introduction to Blockchain session was a bit too technical for me, but I still found it interesting.",0
22102029,FE,COMPS,"I didn't understand much of what was covered in the Introduction to Blockchain session, it was too complex for me.",-1
22102030,FE,COMPS,"The Introduction to Blockchain session was a great introduction to the topic, and I feel like I have a better understanding of it now.",1
22102031,FE,COMPS,"I already knew a bit about Blockchain, but the Introduction to Blockchain session taught me some new things.",1
22102032,FE,COMPS,"The Introduction to Blockchain session was well-organized and easy to follow, which made it easy to learn.",1
22102033,FE,COMPS,"I didn't find the Introduction to Blockchain session very engaging, and I struggled to stay focused.",-1
22102034,FE,COMPS,"The Introduction to Blockchain session was a bit too basic for me, and I wish it had covered more advanced topics.",-1
22102035,FE,COMPS,"I enjoyed the Introduction to Blockchain session, but I wish it had been a bit longer so we could cover more material.",0
22102036,FE,COMPS,"The Introduction to Blockchain session was very informative, and I feel like I have a good grasp of the basics now.",1
22102037,FE,COMPS,"I found the Introduction to Blockchain session to be quite dry and unengaging.",-1
22102038,FE,COMPS,"The Introduction to Blockchain session was well-presented, but I wish it had covered more real-world applications.",0
22102039,FE,COMPS,"I was a bit intimidated by the subject matter of the Introduction to Blockchain session, but I ended up enjoying it.",1
22102040,FE,COMPS,"The Introduction to Blockchain session was well-structured and easy to follow, which made it easy to learn.",1
22102041,FE,COMPS,"I didn't find the Introduction to Blockchain session very helpful, as I already knew most of what was covered.",0
22102042,FE,COMPS,"The Introduction to Blockchain session was a bit too fast-paced for me, and I struggled to keep up with everything that was covered.",-1
22102043,FE,COMPS,"I found the Introduction to Blockchain session to be quite interesting, and I'm looking forward to learning more about the topic.",1
22102044,FE,COMPS,"The Introduction to Blockchain session was well-presented and informative, but a bit too technical for me.",0
22102045,FE,COMPS,"I didn't enjoy the Introduction to Blockchain session very much, as I found it to be too technical and hard to follow.",-1
22102046,FE,COMPS,"The Introduction to Blockchain session was a bit overwhelming for me, but I'm glad I attended and learned something new.",0
22102047,FE,COMPS,"The Introduction to Blockchain session was well-structured and easy to follow, and I appreciated the instructor's clear explanations.",1
22102048,FE,COMPS,"The Introduction to Blockchain session was fascinating, and I'm looking forward to learning more about the technology.",1
22102049,FE,COMPS,"I didn't find the Introduction to Blockchain session very engaging, and I struggled to stay focused throughout the presentation.",-1
22102050,FE,COMPS,"The Introduction to Blockchain session was well-presented, and I appreciated the instructor's enthusiasm for the topic.",1
22102051,FE,COMPS,"I enjoyed the Introduction to Blockchain session, but I wish we had more time to discuss some of the more advanced concepts.",0
22102052,FE,COMPS,"The Introduction to Blockchain session was a bit too basic for me, and I felt like I already knew most of what was covered.",0
22102053,FE,COMPS,"The Introduction to Blockchain session was well-organized, and I appreciated the instructor's clear explanations of the technology.",1
